dateObservedFrom,peopleCount,peopleOccupancy,peopleCount_flow_from_east,peopleCount_flow_from_west,peopleCount_flow_from_south,peopleCount_flow_from_north,peopleCount_flow_to_east,peopleCount_flow_to_west,peopleCount_flow_to_south,peopleCount_flow_to_north,peopleCount_flow_from_unknown,peopleCount_flow_to_unknown,identifcation,holidayFlg
2026-01-01T00:00:00+09:00,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,jp.sendai.Blesensor.per3600.1,1
2026-01-01T01:00:00+09:00,167.4,2.5596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.4,167.4,jp.sendai.Blesensor.per3600.1,1
2026-01-01T02:00:00+09:00,190.08,1.9872000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.08,190.08,jp.sendai.Blesensor.per3600.1,1
2026-01-01T03:00:00+09:00,197.64,1.9872000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.64,197.64,jp.sendai.Blesensor.per3600.1,1
2026-01-02T05:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T06:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T07:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T08:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T09:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T10:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T11:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T12:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T13:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T14:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T15:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T16:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T17:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T18:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T19:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T20:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T21:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-02T23:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-03T00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,1
2026-01-03T01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,1
2026-01-03T02:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,1
2026-01-03T03:00:00+09:00,7.56,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,7.56,jp.sendai.Blesensor.per3600.1,1
2026-01-03T04:00:00+09:00,78.84,1.5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.84,78.84,jp.sendai.Blesensor.per3600.1,1
2026-01-03T05:00:00+09:00,186.84,1.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.84,186.84,jp.sendai.Blesensor.per3600.1,1
2026-01-03T06:00:00+09:00,197.64,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.64,197.64,jp.sendai.Blesensor.per3600.1,1
2026-01-03T07:00:00+09:00,199.8,1.2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.8,199.8,jp.sendai.Blesensor.per3600.1,1
2026-01-03T08:00:00+09:00,381.24,1.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.24,381.24,jp.sendai.Blesensor.per3600.1,1
2026-01-03T09:00:00+09:00,524.88,3.9636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.88,524.88,jp.sendai.Blesensor.per3600.1,1
2026-01-03T10:00:00+09:00,565.9200000000001,2.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.9200000000001,565.9200000000001,jp.sendai.Blesensor.per3600.1,1
2026-01-03T11:00:00+09:00,706.32,9.2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.32,706.32,jp.sendai.Blesensor.per3600.1,1
2026-01-03T12:00:00+09:00,558.36,14.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.36,558.36,jp.sendai.Blesensor.per3600.1,1
2026-01-03T13:00:00+09:00,757.08,11.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.08,757.08,jp.sendai.Blesensor.per3600.1,1
2026-01-03T14:00:00+09:00,1180.44,2.9376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.44,1180.44,jp.sendai.Blesensor.per3600.1,1
2026-01-03T15:00:00+09:00,1934.28,9.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.28,1934.28,jp.sendai.Blesensor.per3600.1,1
2026-01-03T16:00:00+09:00,2669.76,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.76,2669.76,jp.sendai.Blesensor.per3600.1,1
2026-01-03T17:00:00+09:00,2825.28,19.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.28,2825.28,jp.sendai.Blesensor.per3600.1,1
2026-01-03T18:00:00+09:00,2039.04,23.5764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039.04,2039.04,jp.sendai.Blesensor.per3600.1,1
2026-01-03T19:00:00+09:00,2309.04,23.5764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.04,2309.04,jp.sendai.Blesensor.per3600.1,1
2026-01-03T20:00:00+09:00,2228.04,23.338800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.04,2228.04,jp.sendai.Blesensor.per3600.1,1
2026-01-03T21:00:00+09:00,1856.52,16.8912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856.52,1856.52,jp.sendai.Blesensor.per3600.1,1
2026-01-03T22:00:00+09:00,1793.88,13.996800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.88,1793.88,jp.sendai.Blesensor.per3600.1,1
2026-01-03T23:00:00+09:00,1934.28,11.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.28,1934.28,jp.sendai.Blesensor.per3600.1,1
2026-01-04T00:00:00+09:00,639.36,7.7976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.36,639.36,jp.sendai.Blesensor.per3600.1,1
2026-01-04T01:00:00+09:00,322.92,1.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.92,322.92,jp.sendai.Blesensor.per3600.1,1
2026-01-04T02:00:00+09:00,230.04,2.1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.04,230.04,jp.sendai.Blesensor.per3600.1,1
2026-01-04T03:00:00+09:00,110.16,2.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.16,110.16,jp.sendai.Blesensor.per3600.1,1
2026-01-04T04:00:00+09:00,98.28,1.4796000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28,98.28,jp.sendai.Blesensor.per3600.1,1
2026-01-04T05:00:00+09:00,299.16,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.16,299.16,jp.sendai.Blesensor.per3600.1,1
2026-01-04T06:00:00+09:00,206.28,1.4796000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.28,206.28,jp.sendai.Blesensor.per3600.1,1
2026-01-04T07:00:00+09:00,225.72000000000003,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.72000000000003,225.72000000000003,jp.sendai.Blesensor.per3600.1,1
2026-01-04T08:00:00+09:00,477.36,2.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.36,477.36,jp.sendai.Blesensor.per3600.1,1
2026-01-04T09:00:00+09:00,801.36,3.2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.36,801.36,jp.sendai.Blesensor.per3600.1,1
2026-01-04T10:00:00+09:00,744.12,4.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.12,744.12,jp.sendai.Blesensor.per3600.1,1
2026-01-04T11:00:00+09:00,1190.16,4.9248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.16,1190.16,jp.sendai.Blesensor.per3600.1,1
2026-01-04T12:00:00+09:00,1262.52,3.769200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.52,1262.52,jp.sendai.Blesensor.per3600.1,1
2026-01-04T13:00:00+09:00,1452.6,3.7908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.6,1452.6,jp.sendai.Blesensor.per3600.1,1
2026-01-04T14:00:00+09:00,1340.2800000000002,3.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.2800000000002,1340.2800000000002,jp.sendai.Blesensor.per3600.1,1
2026-01-04T15:00:00+09:00,1420.2,2.8944000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.2,1420.2,jp.sendai.Blesensor.per3600.1,1
2026-01-04T16:00:00+09:00,1423.44,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.44,1423.44,jp.sendai.Blesensor.per3600.1,1
2026-01-04T17:00:00+09:00,1294.92,4.492800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.92,1294.92,jp.sendai.Blesensor.per3600.1,1
2026-01-04T18:00:00+09:00,1102.68,3.6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.68,1102.68,jp.sendai.Blesensor.per3600.1,1
2026-01-04T19:00:00+09:00,993.6,2.4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.6,993.6,jp.sendai.Blesensor.per3600.1,1
2026-01-04T20:00:00+09:00,957.96,3.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.96,957.96,jp.sendai.Blesensor.per3600.1,1
2026-01-04T21:00:00+09:00,759.24,3.6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.24,759.24,jp.sendai.Blesensor.per3600.1,1
2026-01-04T22:00:00+09:00,576.72,4.5360000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.72,576.72,jp.sendai.Blesensor.per3600.1,1
2026-01-04T23:00:00+09:00,353.16,1.1664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.16,353.16,jp.sendai.Blesensor.per3600.1,1
2026-01-05T00:00:00+09:00,195.48,1.4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.48,195.48,jp.sendai.Blesensor.per3600.1,0
2026-01-05T01:00:00+09:00,83.16000000000001,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16000000000001,83.16000000000001,jp.sendai.Blesensor.per3600.1,0
2026-01-05T02:00:00+09:00,96.12,1.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.12,96.12,jp.sendai.Blesensor.per3600.1,0
2026-01-05T03:00:00+09:00,75.60000000000001,1.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,75.60000000000001,jp.sendai.Blesensor.per3600.1,0
2026-01-05T04:00:00+09:00,37.8,1.0692000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,37.8,jp.sendai.Blesensor.per3600.1,0
2026-01-05T05:00:00+09:00,117.72,1.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.72,117.72,jp.sendai.Blesensor.per3600.1,0
2026-01-05T06:00:00+09:00,125.28,1.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.28,125.28,jp.sendai.Blesensor.per3600.1,0
2026-01-05T07:00:00+09:00,359.64000000000004,1.1232000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.64000000000004,359.64000000000004,jp.sendai.Blesensor.per3600.1,0
2026-01-05T08:00:00+09:00,438.48,0.9072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.48,438.48,jp.sendai.Blesensor.per3600.1,0
2026-01-05T09:00:00+09:00,495.72,4.114800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.72,495.72,jp.sendai.Blesensor.per3600.1,0
2026-01-05T10:00:00+09:00,410.4,3.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.4,410.4,jp.sendai.Blesensor.per3600.1,0
2026-01-05T11:00:00+09:00,669.6,4.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.6,669.6,jp.sendai.Blesensor.per3600.1,0
2026-01-05T12:00:00+09:00,915.84,4.8708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.84,915.84,jp.sendai.Blesensor.per3600.1,0
2026-01-05T13:00:00+09:00,876.96,4.6008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.96,876.96,jp.sendai.Blesensor.per3600.1,0
2026-01-05T14:00:00+09:00,776.5200000000001,3.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.5200000000001,776.5200000000001,jp.sendai.Blesensor.per3600.1,0
2026-01-05T15:00:00+09:00,1601.64,4.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.64,1601.64,jp.sendai.Blesensor.per3600.1,0
2026-01-05T16:00:00+09:00,1664.2800000000002,5.5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.2800000000002,1664.2800000000002,jp.sendai.Blesensor.per3600.1,0
2026-01-05T17:00:00+09:00,1762.5600000000002,6.760800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.5600000000002,1762.5600000000002,jp.sendai.Blesensor.per3600.1,0
2026-01-05T18:00:00+09:00,1125.36,4.7628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.36,1125.36,jp.sendai.Blesensor.per3600.1,0
2026-01-05T19:00:00+09:00,1474.2,8.6832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.2,1474.2,jp.sendai.Blesensor.per3600.1,0
2026-01-05T20:00:00+09:00,1274.4,12.474000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.4,1274.4,jp.sendai.Blesensor.per3600.1,0
2026-01-05T21:00:00+09:00,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,3.24,jp.sendai.Blesensor.per3600.1,0
2026-01-05T22:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jp.sendai.Blesensor.per3600.1,0
2026-01-30T23:00:00+09:00,1084.3200000000002,4.7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.3200000000002,1084.3200000000002,jp.sendai.Blesensor.per3600.1,0
2026-01-31T00:00:00+09:00,450.36,4.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.36,450.36,jp.sendai.Blesensor.per3600.1,1
2026-01-31T01:00:00+09:00,383.4,3.3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.4,383.4,jp.sendai.Blesensor.per3600.1,1
2026-01-31T02:00:00+09:00,241.92,2.4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.92,241.92,jp.sendai.Blesensor.per3600.1,1
2026-01-31T03:00:00+09:00,113.4,1.2096000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4,113.4,jp.sendai.Blesensor.per3600.1,1
2026-01-31T04:00:00+09:00,114.48,1.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.48,114.48,jp.sendai.Blesensor.per3600.1,1
2026-01-31T05:00:00+09:00,170.64,1.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.64,170.64,jp.sendai.Blesensor.per3600.1,1
2026-01-31T06:00:00+09:00,210.6,1.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.6,210.6,jp.sendai.Blesensor.per3600.1,1
2026-01-31T07:00:00+09:00,262.44,1.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.44,262.44,jp.sendai.Blesensor.per3600.1,1
2026-01-31T08:00:00+09:00,514.08,1.7172000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.08,514.08,jp.sendai.Blesensor.per3600.1,1
2026-01-31T09:00:00+09:00,862.9200000000001,3.434400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.9200000000001,862.9200000000001,jp.sendai.Blesensor.per3600.1,1
2026-01-31T10:00:00+09:00,1049.76,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.76,1049.76,jp.sendai.Blesensor.per3600.1,1
2026-01-31T11:00:00+09:00,1316.52,9.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.52,1316.52,jp.sendai.Blesensor.per3600.1,1
2026-01-31T12:00:00+09:00,1650.24,10.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.24,1650.24,jp.sendai.Blesensor.per3600.1,1
2026-01-31T13:00:00+09:00,1460.16,14.9364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.16,1460.16,jp.sendai.Blesensor.per3600.1,1
2026-01-31T14:00:00+09:00,1833.84,13.5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.84,1833.84,jp.sendai.Blesensor.per3600.1,1
2026-01-31T15:00:00+09:00,2079.0,14.8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079.0,2079.0,jp.sendai.Blesensor.per3600.1,1
2026-01-31T16:00:00+09:00,2496.96,10.065600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.96,2496.96,jp.sendai.Blesensor.per3600.1,1
2026-01-31T17:00:00+09:00,2550.96,15.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2550.96,2550.96,jp.sendai.Blesensor.per3600.1,1
2026-01-31T18:00:00+09:00,2141.6400000000003,12.290400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.6400000000003,2141.6400000000003,jp.sendai.Blesensor.per3600.1,1
2026-01-31T19:00:00+09:00,2259.36,14.450400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.36,2259.36,jp.sendai.Blesensor.per3600.1,1
2026-01-31T20:00:00+09:00,2120.04,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.04,2120.04,jp.sendai.Blesensor.per3600.1,1
2026-01-31T21:00:00+09:00,1568.16,18.6624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.16,1568.16,jp.sendai.Blesensor.per3600.1,1
2026-01-31T22:00:00+09:00,1149.12,8.9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.12,1149.12,jp.sendai.Blesensor.per3600.1,1
2026-01-31T23:00:00+09:00,907.2,3.7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.2,907.2,jp.sendai.Blesensor.per3600.1,1
2026-02-01T00:00:00+09:00,282.96000000000004,1.2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.96000000000004,282.96000000000004,jp.sendai.Blesensor.per3600.1,1
2026-02-01T01:00:00+09:00,239.76,1.4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.76,239.76,jp.sendai.Blesensor.per3600.1,1
2026-02-01T02:00:00+09:00,183.6,1.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.6,183.6,jp.sendai.Blesensor.per3600.1,1
2026-02-01T03:00:00+09:00,95.04,1.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04,95.04,jp.sendai.Blesensor.per3600.1,1
2026-02-01T04:00:00+09:00,82.08000000000001,1.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08000000000001,82.08000000000001,jp.sendai.Blesensor.per3600.1,1
2026-02-01T05:00:00+09:00,224.64,1.3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.64,224.64,jp.sendai.Blesensor.per3600.1,1
2026-02-01T06:00:00+09:00,189.0,1.3392000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,jp.sendai.Blesensor.per3600.1,1
2026-02-01T07:00:00+09:00,225.72000000000003,1.4256000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.72000000000003,225.72000000000003,jp.sendai.Blesensor.per3600.1,1
2026-02-01T08:00:00+09:00,478.44000000000005,1.5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.44000000000005,478.44000000000005,jp.sendai.Blesensor.per3600.1,1
2026-02-01T09:00:00+09:00,744.12,2.9592000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.12,744.12,jp.sendai.Blesensor.per3600.1,1
2026-02-01T10:00:00+09:00,807.84,7.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.84,807.84,jp.sendai.Blesensor.per3600.1,1
2026-02-01T11:00:00+09:00,1172.88,17.3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.88,1172.88,jp.sendai.Blesensor.per3600.1,1
2026-02-01T12:00:00+09:00,1199.88,13.3272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.88,1199.88,jp.sendai.Blesensor.per3600.1,1
2026-02-01T13:00:00+09:00,1496.88,12.916800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.88,1496.88,jp.sendai.Blesensor.per3600.1,1
2026-02-01T14:00:00+09:00,1800.36,9.6984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.36,1800.36,jp.sendai.Blesensor.per3600.1,1
2026-02-01T15:00:00+09:00,1343.52,3.7908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.52,1343.52,jp.sendai.Blesensor.per3600.1,1
2026-02-01T16:00:00+09:00,1304.64,3.769200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.64,1304.64,jp.sendai.Blesensor.per3600.1,1
2026-02-01T17:00:00+09:00,155.52,0.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.52,155.52,jp.sendai.Blesensor.per3600.1,1
2026-02-01T18:00:00+09:00,938.52,1.5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.52,938.52,jp.sendai.Blesensor.per3600.1,1
2026-02-01T19:00:00+09:00,1176.12,4.9248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.12,1176.12,jp.sendai.Blesensor.per3600.1,1
2026-02-01T20:00:00+09:00,1057.3200000000002,6.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.3200000000002,1057.3200000000002,jp.sendai.Blesensor.per3600.1,1
2026-02-01T21:00:00+09:00,646.9200000000001,4.9572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.9200000000001,646.9200000000001,jp.sendai.Blesensor.per3600.1,1
2026-02-01T22:00:00+09:00,602.64,5.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.64,602.64,jp.sendai.Blesensor.per3600.1,1
2026-02-01T23:00:00+09:00,695.5200000000001,5.5404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.5200000000001,695.5200000000001,jp.sendai.Blesensor.per3600.1,1
2026-02-02T00:00:00+09:00,247.32,2.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.32,247.32,jp.sendai.Blesensor.per3600.1,0
2026-02-02T01:00:00+09:00,139.32000000000002,1.4580000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.32000000000002,139.32000000000002,jp.sendai.Blesensor.per3600.1,0
2026-02-02T02:00:00+09:00,76.68,1.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.68,76.68,jp.sendai.Blesensor.per3600.1,0
2026-02-02T03:00:00+09:00,43.2,1.1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,43.2,jp.sendai.Blesensor.per3600.1,0
2026-02-02T04:00:00+09:00,23.76,1.0692000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76,23.76,jp.sendai.Blesensor.per3600.1,0
2026-02-02T05:00:00+09:00,91.8,1.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,91.8,jp.sendai.Blesensor.per3600.1,0
2026-02-02T06:00:00+09:00,154.44,2.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.44,154.44,jp.sendai.Blesensor.per3600.1,0
2026-02-02T07:00:00+09:00,436.3200000000001,1.5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.3200000000001,436.3200000000001,jp.sendai.Blesensor.per3600.1,0
2026-02-02T08:00:00+09:00,966.6,1.5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.6,966.6,jp.sendai.Blesensor.per3600.1,0
2026-02-02T09:00:00+09:00,748.44,2.2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.44,748.44,jp.sendai.Blesensor.per3600.1,0
